Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
197005, -10.1977, -10.2638,  -8.8710,  -7.9896, -10.4317, -12.7452,  -8.9566, -11.0145,  -8.0806,  -8.1227, -11.2606, -11.5521, -12.6387,  -6.8948,  -8.0467, -10.3364, -10.1671,  -7.6780,  -6.9316,  -7.6249,  -8.0912,  -5.7688,  -4.1494,  -0.3666,  -4.0085
197006, -12.3563,  -8.1941,  -7.6508,  -8.1869,  -6.0270,  -9.9553,  -8.0561,  -8.1022,  -6.7615,  -5.9622,  -8.4460,  -5.0296,  -5.5599,  -4.4976,  -7.1895,  -2.7221,  -5.0910,  -4.0743,  -3.1826, -10.0941,  -6.2901,  -4.0989,  -3.3057,  -2.3261,  -8.2197
197007,   4.6167,   5.2616,   5.4424,   6.6431,   3.8172,   6.6880,   7.7305,   6.1814,  10.6860,   7.2115,   8.1345,   6.3251,   8.9145,   5.4211,   7.7135,   6.0150,   9.3181,   8.7285,   9.2134,  11.4884,   4.4988,   8.0617,   9.4866,  10.5477,   6.2455
197008,   4.8764,   6.6773,   6.9851,   6.7741,   6.5447,   9.3592,   8.2819,   7.4972,   7.8383,   4.4825,   6.1517,   8.0803,   5.7183,   6.3575,   7.0636,   4.5155,   8.1531,   3.8968,   5.3007,   6.8832,   4.0833,   5.2004,   4.6549,   4.6999,   6.4130
197009,  22.4227,  16.2178,  16.1745,  11.1206,  11.7181,  17.5271,  17.3630,  12.2251,   6.8959,   9.7538,  15.1380,  10.7298,   7.9641,   5.0618,   6.6483,   9.5209,   6.3864,   4.6529,   3.9842,   7.8510,   7.0927,   0.3759,  -0.1852,   0.1920,   4.4831
197010, -11.3904,  -6.9145, -11.5041,  -6.2071,  -4.6173,  -4.8814,  -7.9132,  -6.8170,  -3.6496,  -4.3405,  -5.5638,  -4.2639,  -6.0776,  -2.7566,  -4.5727,  -2.9441,  -3.6666,  -3.1506,  -3.4293,  -6.3541,  -0.1288,  -1.1140,  -2.3804,  -0.2577,  -3.9176
197011,  -4.6746,  -2.0099,  -2.3851,   0.7660,   0.2109,   0.9636,   1.4481,   2.8696,   5.7286,   3.7802,   3.2220,   2.6470,   5.3373,   4.3040,   2.2567,   4.7930,   3.2670,   6.0157,   8.3688,   5.2224,   5.1060,   6.6917,   5.0383,   5.9378,   5.9945
197012,   7.2388,   7.1722,  10.6986,  11.9843,  10.6600,   8.6546,   8.4590,   8.3346,   9.6677,   9.4180,   6.3721,   8.9793,  10.2049,   8.8878,   8.5395,   6.2335,  10.7235,   8.4178,   9.9115,   7.5748,   4.7416,   5.8998,   7.4319,   4.9276,   6.9106
197101,  15.3240,  13.7163,  16.1915,  13.8962,  15.7942,   7.7579,  12.1878,  12.8509,  10.3786,  13.2525,   8.2457,   9.0856,  10.1322,   8.3302,   8.5248,   5.5349,   7.0270,   5.1696,   8.3846,  13.7464,   4.0342,   4.3909,   1.9496,   3.6192,   4.2865
197102,   7.9391,   7.2198,   5.9037,   3.2956,   4.2077,   4.1751,   2.6012,   3.1696,   2.0510,   0.3450,   4.6487,   1.6008,   2.3673,   1.3262,   2.2616,   3.5196,   2.8587,   0.4601,   3.1620,   1.6165,   2.3102,   0.3614,   1.0344,   0.2669,   1.2671
197103,   8.2712,   4.9854,   7.4939,   6.6133,   5.0000,   7.4500,   7.5686,   5.9522,   4.2676,   1.6846,  10.4030,   9.1635,   3.2888,   3.0508,   4.6750,   7.0827,   6.3134,   4.5746,   2.2244,   3.4925,   5.7157,   2.8530,   4.4045,   1.6151,   2.5465
197104,   0.7812,   3.3848,   2.4400,   2.6726,   1.5427,   2.1220,   2.6050,   1.9262,   3.6472,   6.6501,   6.2430,   4.3134,   4.7821,   2.0282,   8.3691,   2.9392,   3.1581,   1.8113,   4.1398,   9.2182,   3.5180,   5.5345,   1.2423,   2.3281,   6.2427
197105,  -6.6060,  -5.4173,  -6.5869,  -5.4902,  -6.2858,  -2.9422,  -6.0830,  -5.5932,  -4.1796,  -4.4997,  -4.2731,  -2.7390,  -5.1048,  -3.4609,  -3.4211,  -1.8344,  -3.3640,  -4.3239,  -3.1074,  -4.2097,  -2.4616,  -4.3284,  -4.0327,  -5.1921,  -3.5393
197106,  -0.7879,  -3.3777,  -1.9651,  -1.4088,  -2.0907,   3.3763,  -1.6143,   0.3851,  -2.1092,  -3.3720,  -1.3640,   1.2548,  -0.9377,  -2.5185,  -2.0069,   1.0987,   1.0988,   2.2571,   0.4692,  -4.0266,   1.1920,  -1.0946,   0.4443,   0.6965,  -0.1945
197107,  -8.7413,  -8.2520,  -7.1808,  -5.9688,  -6.1309,  -6.2508,  -5.0162,  -3.8373,  -6.8124,  -5.5136,  -7.7787,  -4.5846,  -3.2731,  -5.6123,  -4.8649,  -3.5414,  -4.0742,  -3.8259,  -4.2450,  -7.6081,  -3.8981,  -4.2343,  -3.2315,  -3.2955,  -5.4874
197108,   3.3411,   4.3469,   3.1656,   4.4301,   5.6015,   3.8125,   7.4455,   3.4936,   6.2566,   7.8880,   6.5718,   4.6213,   2.2735,   6.5640,   9.0715,   6.9164,   3.8124,   2.6107,   3.2849,  10.5583,   5.3312,   4.8586,  -1.2656,   1.9692,  13.5874
197109,   1.6941,   1.8350,  -0.5345,  -0.4539,  -2.1653,   2.2047,  -0.8941,  -1.8528,  -1.9358,  -2.2972,   1.3411,   0.0781,  -1.1371,  -0.9383,  -3.1404,   1.9631,  -0.9445,  -0.1287,  -0.3825,  -4.4393,   0.2979,  -1.2736,  -1.1894,  -1.4516,  -2.1494
197110,  -7.6767,  -7.0570,  -6.8033,  -4.5602,  -7.1434,  -5.7025,  -5.3625,  -3.3034,  -4.6321,  -6.3956,  -7.7953,  -6.5689,  -2.7235,  -5.0742,  -4.7402,  -3.1907,  -3.2601,  -2.2444,  -5.7150,  -5.8661,  -3.5400,  -6.1504,  -3.0493,  -2.7068,  -4.0156
197111,  -3.5237,  -5.9467,  -3.7337,  -4.4279,  -5.4709,  -1.9220,  -2.3069,  -1.7147,  -2.7872,  -2.1972,  -1.8158,  -1.2957,  -1.1892,  -3.9644,  -4.9329,   0.3372,  -1.9863,  -2.4924,   0.5239,  -4.3881,   1.0513,   0.6603,   0.2928,  -0.5533,   0.2834
197112,  13.7526,  13.9577,  11.0701,  11.7542,  12.9642,  12.8652,  13.9725,  12.9376,  11.0736,  12.5047,  13.6525,  10.0263,  10.1366,  11.8079,  11.8001,  12.4130,   9.6423,   8.6078,   8.3569,  12.4610,   8.3869,   9.8266,   8.5389,   6.9302,   8.9392
197201,  13.7521,  13.8943,  11.6810,  10.8050,  14.6033,   8.2778,   6.7941,   5.4198,   6.9915,  10.9341,   5.3630,   4.4650,   2.3952,   5.5063,   7.9893,   2.8800,   1.8694,   1.7225,   3.0968,   8.2650,   2.7435,   0.6143,  -0.7565,   0.8187,   6.3830
197202,   2.9486,   5.5713,   4.3975,   4.1346,   3.5601,   5.1507,   4.5064,   4.2189,   1.8598,   3.7159,   6.5390,   4.3180,   1.6927,   0.5090,   2.0956,   5.3812,   1.7620,   0.0114,   2.1309,   0.3880,   4.6820,   2.4513,   1.1760,   0.3730,   0.0640
197203,   2.5126,   0.3687,  -1.7587,  -1.3593,  -0.7316,   2.0301,   1.6429,  -0.9026,  -0.6821,  -1.3527,   2.6268,   1.0876,   1.6189,   0.8552,  -1.4245,   0.9818,  -0.2406,   3.1746,   1.8853,   0.8433,   2.5419,   0.4763,  -3.1900,  -1.9027,   2.8601
197204,  -1.0730,   0.7257,  -1.0496,   0.9605,   1.2386,   0.1931,   0.6074,   2.0598,   1.5423,   1.6188,   1.7916,  -0.9862,  -0.0217,   1.1100,  -0.1860,  -1.0139,  -0.5736,  -0.3721,   1.2618,   3.5647,   0.9814,   1.2757,   0.1560,   0.1594,  -1.0880
197205,  -1.8029,  -1.9706,  -3.8657,  -2.0162,  -2.3828,  -0.4063,  -1.5736,  -1.9423,  -3.4767,  -1.7563,   1.4495,  -2.1941,   1.0084,  -1.1272,  -4.0340,   3.5670,  -1.5559,  -1.2978,  -0.0409,   0.4975,   3.2767,  -0.5722,   3.0371,   1.0030,  -2.6657
197206,  -4.2190,  -4.2398,  -3.5757,  -2.9571,  -4.0548,  -3.9635,  -3.3004,  -1.5543,  -1.3574,   0.9363,   0.1679,  -1.9178,  -3.9536,  -5.3283,  -5.8534,  -3.9455,  -2.1356,  -2.1573,  -4.6430,  -7.7827,  -0.7118,  -3.4738,  -2.5693,  -2.3387,  -6.6736
197207,  -6.6897,  -4.9401,  -3.5295,  -3.5778,  -2.8166,  -5.4068,  -4.8581,  -3.4418,  -2.0614,  -3.7243,  -3.3653,  -1.4496,  -3.1607,  -0.9736,  -0.3526,  -3.5335,  -2.9737,  -2.0691,   0.0069,  -2.5800,   1.6152,  -1.5390,   0.3470,  -1.4021,  -1.6451
197208,  -1.7583,  -2.4583,   0.9152,  -0.5091,   2.3758,  -0.5046,  -1.6222,   1.6590,   1.8551,   4.8353,   0.2244,   2.1124,   2.8057,   5.6674,   2.8396,  -0.0078,   2.8873,   4.8803,   5.2415,   7.0177,   0.7564,   6.8151,   7.3221,   8.9370,   6.1542
197209,  -4.6077,  -4.9078,  -4.5605,  -4.0015,  -4.1245,  -3.5078,  -3.7796,  -2.0672,  -2.3024,  -3.2114,  -1.3190,  -2.7876,  -0.9978,  -2.0873,  -2.7153,  -1.8865,  -3.2680,  -0.5774,  -2.3718,  -4.0714,   0.1559,  -1.6308,  -1.8369,   2.0715,  -3.7540
197210,  -3.2831,  -3.0023,  -2.5220,  -2.2805,  -1.9216,  -4.0677,  -0.4315,   1.5437,   0.5916,  -0.5669,  -2.9958,  -0.9049,   1.5089,   0.6119,  -0.0006,  -1.7359,   0.3478,   1.0589,   2.3444,  -0.6925,   0.9964,   0.9871,   2.2091,   2.4025,   1.0570
197211,   0.4075,   4.2545,   4.2361,   6.0671,   5.9161,   4.1784,   4.7624,   7.6336,   4.8953,   7.0144,   3.1271,   4.2533,   6.4963,   7.8444,   7.3958,   6.6368,   7.0705,   7.0170,   7.0591,  10.9000,   1.6188,   6.7508,   6.8054,   8.0398,  13.8047
197212,  -1.8742,  -2.7637,  -3.1264,  -2.5294,  -1.5745,  -0.5915,  -2.6285,   0.1914,  -3.2359,  -2.4646,   0.8018,  -0.3197,  -0.4713,  -1.3107,  -2.8586,   0.4286,  -1.4230,  -0.9620,  -1.4912,  -4.4177,   3.7072,  -0.0429,  -0.6725,  -0.0121,  -2.6384
197301,  -7.9703,  -4.2062,  -3.6666,  -3.5599,  -1.3425, -10.6220,  -5.7306,  -6.9055,  -3.0313,  -5.5930,  -7.4492,  -7.6729,  -5.9813,  -3.6232,  -5.3608,  -6.3020,  -7.5958,  -5.6279,  -3.4461,  -4.5251,  -1.5994,  -3.9154,  -1.0306,   0.6332,  -4.3609
197302, -14.1495,  -8.8562,  -8.6484,  -8.0531,  -5.9421, -13.7478,  -8.0652,  -7.3282,  -5.8454,  -5.4495, -11.0932,  -8.2362,  -7.4090,  -3.3587,  -6.9549,  -8.3815,  -8.0942,  -4.5502,  -3.6252,  -2.2793,  -2.2259,  -2.9365,  -4.7621,  -6.0083,  -3.3765
197303,  -6.8215,  -4.1272,  -2.5048,  -1.0623,  -1.8148,  -5.0000,  -2.4470,  -2.4300,  -2.1619,  -0.2522,  -4.8539,  -4.2551,  -2.1919,  -1.6518,   0.9751,  -3.9579,  -4.0468,  -1.9330,  -2.3818,   0.7017,  -0.7304,  -0.9682,   1.6897,   1.9752,   1.5699
197304, -12.4035,  -9.6832,  -6.5334,  -6.2709,  -5.3483, -13.9279,  -9.4034,  -5.7146,  -4.3643,  -4.7999, -10.8856,  -6.5520,  -3.8308,  -3.8066,  -4.4183, -10.9582,  -7.9108,  -2.9973,  -2.8407,  -4.2702,  -5.8787,  -3.3732,  -1.9895,  -0.8102,  -2.7667
197305, -11.3482, -11.1733,  -9.2842,  -7.9017,  -8.2216, -11.1663,  -9.3234,  -7.7765,  -5.8539,  -9.2223,  -9.2779,  -8.5464,  -4.3194,  -3.3456,  -6.8095,  -6.8008,  -8.3905,  -2.3058,  -2.5361,  -4.8735,   0.2255,  -1.0456,  -0.9262,  -3.2891,  -5.6095
197306,  -5.3037,  -4.0360,  -4.6911,  -2.7581,  -2.4255,  -6.9214,  -3.6845,  -2.7956,  -2.1309,  -1.7499,  -6.3212,  -3.0287,  -1.6276,  -1.2607,  -2.7117,  -4.6325,  -3.7468,  -3.1221,  -0.9388,  -3.8491,  -0.3585,  -0.3501,   0.7959,  -0.7357,  -2.0291
197307,  18.8549,  16.2748,  11.9576,  13.4589,  10.7631,  21.6410,  13.5298,  11.3103,   6.9237,  10.0269,  18.9039,   9.7531,   7.9079,   2.2640,   7.7097,  15.3507,   8.8889,   6.0480,   3.9719,   8.9492,   5.4223,   5.7035,  -0.2658,   1.9718,   4.2202
197308,  -5.3715,  -6.8682,  -6.1059,  -5.9572,  -4.5452,  -2.9076,  -7.1552,  -4.6870,  -5.2974,  -4.1004,  -3.1227,  -4.5892,  -3.6779,  -2.7398,  -0.7749,  -2.5682,  -1.0892,  -2.4377,  -1.9856,  -0.5774,  -3.4386,  -2.2355,  -3.6683,  -2.5472,   0.7817
197309,  11.9283,  11.1756,   6.9101,   7.7862,   7.1182,  11.0546,  11.0535,  11.7291,   6.9498,  10.3251,  11.2106,  10.0251,  10.0488,   8.9900,  10.4922,   9.9926,  11.7877,  11.0695,   9.8519,  11.8331,   0.3109,   7.0759,   8.5932,   8.6073,   8.2683
197310,  -2.5706,   0.4149,   1.4611,  -0.1569,   1.2540,  -2.9910,  -3.5515,   0.8213,   1.8475,   0.8853,  -3.8382,   2.3886,   0.4616,  -0.2230,   1.3555,  -2.3285,  -1.5450,   0.8397,  -0.4580,   2.3843,   0.5317,  -0.7648,   0.2133,  -2.9843,   2.5475
197311, -24.9771, -21.1212, -19.0690, -16.7619, -18.1432, -23.4990, -19.6679, -19.3150, -15.7382, -16.1383, -22.8534, -18.3901, -16.1524, -12.0182, -16.0841, -20.5459, -17.1308, -13.8647, -12.7523, -14.9083, -10.8719, -12.2204, -10.6811,  -6.2619,  -8.2484
197312,  -3.9432,  -4.3460,  -3.0180,  -3.7392,  -4.2604,  -0.5461,  -4.5442,  -0.7056,  -1.0087,  -1.0845,  -1.5380,   0.3698,   0.8429,   0.9928,   2.3633,   0.5935,   2.5327,   6.6982,   2.8107,   7.6735,  -1.6972,   0.7811,   7.2730,   5.0256,  11.1342
197401,  10.4962,  14.0392,  14.7924,  13.1079,  18.5648,   4.7384,  11.2607,   9.4819,  10.2357,  13.8802,   5.2390,   5.1459,   8.1944,   7.0423,  11.5617,  -2.3822,   2.7681,   2.9633,   7.8288,   5.8531,  -1.9032,   0.7512,  -3.0300,   0.6880,  -0.0824
197402,  -0.3193,  -0.9417,  -0.4565,   0.1453,   0.9683,   0.3179,   1.3236,   1.1194,   1.8338,   3.8779,  -2.9906,   0.5190,   1.1050,   0.3011,   2.3360,  -2.3421,   0.8688,   2.4188,   2.0210,   3.7575,  -1.1648,   1.5781,  -0.8643,   2.7580,   3.8127
197403,   0.2026,  -0.6512,   0.4328,   1.6314,   2.1305,  -1.4605,   1.7960,  -1.6307,  -0.7954,   0.5367,  -1.3462,  -0.9327,  -3.0283,  -1.7712,  -1.0048,  -2.6202,  -3.6327,  -4.7964,  -2.6630,  -2.4912,  -1.4126,  -3.7033,  -2.4349,  -3.4736,  -4.7587
197404,  -4.4966,  -5.8963,  -5.5941,  -5.2327,  -4.0967,  -8.3685,  -6.2857,  -6.0708,  -3.7091,  -3.2845,  -6.3676,  -7.0006,  -4.0302,  -5.6547,  -2.3637,  -6.9544,  -6.9953,  -5.9953,  -6.5138,  -1.6421,  -2.7259,  -4.8314,  -5.0086,  -6.1034,  -5.4214
197405,  -8.1305,  -7.4053,  -7.9888,  -6.9013,  -6.3476,  -6.3185,  -7.9242,  -7.6309,  -7.4425,  -7.4868,  -7.4096,  -8.8999,  -6.4363,  -7.4768,  -8.2956,  -6.1299,  -8.7148,  -5.3961,  -5.7437,  -7.7573,  -0.8625,  -3.2796,  -5.6402,  -3.3294,  -7.8042
197406,  -3.5408,  -3.3075,  -2.4293,  -2.1315,  -1.6315,  -3.7430,  -3.6708,  -2.6168,  -0.6419,  -0.5778,  -4.0079,  -2.7864,  -3.2178,  -4.5060,  -0.4608,  -2.8396,  -3.3302,  -2.3903,  -5.9056,  -3.2489,  -1.4834,  -3.1395,  -1.7588,  -2.0169,   1.5699
197407,  -8.5298,  -5.5256,  -5.1903,  -4.5946,  -4.0249,  -7.4245,  -4.1818,  -4.1598,  -3.5875,  -2.8274,  -6.7467,  -2.2522,  -2.1748,  -3.2876,   0.9727,  -8.6513,  -5.8321,  -2.2037,  -0.9983,  -0.7970, -10.8896,  -4.1665,  -3.6979,  -4.1095,  -5.1037
197408,  -9.2074,  -8.3293,  -7.5190,  -7.5335,  -7.0098,  -9.4400, -11.1758,  -6.1668,  -7.5733,  -5.4536, -11.0276, -10.4569,  -6.5939,  -6.7050,  -6.8741, -11.8561,  -8.8956,  -8.5248,  -6.2815,  -6.1601,  -9.9799,  -7.5317,  -4.5140,  -7.8669,  -8.6429
197409, -13.4948,  -8.4413,  -6.7982,  -6.8732,  -8.4573, -12.1353,  -7.3833,  -8.1023,  -7.6424,  -7.3682, -13.3605,  -8.5071,  -7.0146,  -4.6593,  -6.4537, -11.5161,  -6.8091,  -5.2784,  -6.0177,  -8.1215, -14.9027,  -9.9521,  -4.8522,  -5.2397,  -6.6263
197410,  16.9871,   7.0949,   6.9634,   7.6946,   8.9210,  16.1204,  10.5988,   6.9420,   8.1352,   6.7596,  18.6240,  10.9995,   7.1411,   8.4317,  10.1929,  21.1217,  13.2069,  11.4938,   9.5301,  10.3515,  22.1905,  13.8312,  13.3998,  10.5826,   1.3135
197411,  -6.0311,  -5.6323,  -5.0181,  -5.2515,  -6.8042,  -4.9241,  -4.5091,  -3.7421,  -5.1218,  -7.0353,  -4.6771,  -4.2309,  -2.7976,  -4.3004,  -1.9392,  -2.0738,  -0.2144,  -1.4969,  -3.5815,  -6.5951,  -4.5556,  -3.2193,  -4.1059,  -2.3749,  -4.1065
197412,  -7.1362,  -8.0661,  -7.3078,  -7.4479,  -9.2846,  -6.5410,  -6.4240,  -5.8593,  -6.8546,  -5.5673,  -5.5626,  -4.3584,  -4.1685,  -4.9791,  -7.2347,  -4.5192,  -2.7892,  -3.9372,  -1.9238,  -9.6519,  -3.8270,   0.4188,   1.4302,  -1.1004,   1.8779
197501,  25.2990,  29.5415,  28.1475,  27.9784,  33.7439,  21.7651,  26.3639,  26.7975,  27.1606,  30.1317,  19.0927,  24.9911,  22.0019,  23.5499,  29.2039,  15.5511,  20.0118,  23.8750,  24.1957,  27.8984,   9.2961,  13.9731,  13.7987,  19.8613,  15.6642
197502,   7.8400,   5.2789,   3.2219,   3.4885,   4.9161,   8.5235,   6.7873,   1.5374,   3.8238,   2.0146,   7.4208,   3.1627,   3.1802,   4.7118,   4.6562,   6.4980,   2.4583,   1.7651,   2.9673,   2.5341,   9.5874,   2.7191,   3.7918,   2.2184,  -3.2435
197503,   8.9912,  10.8693,   9.0502,   7.9388,   9.8441,   6.6619,   7.1349,   7.0650,   5.8947,   8.5347,   6.0595,   6.6315,   4.2249,   7.0977,   5.3194,   6.0155,   6.3120,   5.3198,   5.3669,   4.2132,   2.7070,   1.8420,  -1.2179,   6.2807,   6.1513
197504,   7.1910,   6.3153,   4.1687,   2.8617,   2.9500,   6.3111,   4.0246,   2.7795,   1.3620,   3.9629,   5.5059,   4.7011,   5.0893,   3.6513,   3.2777,   6.9620,   3.3258,   2.7970,   5.8658,   4.5109,   5.7200,   4.7540,   0.9027,   5.4881,   5.0217
197505,  11.6149,  11.1045,   8.4270,   7.7793,   6.8270,  12.2008,   7.7396,   7.1261,   7.8344,   7.6943,   5.2486,   8.1260,   4.3498,   8.1532,   1.2443,   7.6808,   5.7029,   5.4498,   4.2198,   5.2503,   5.0600,   8.5557,   4.7078,  -0.3455,   0.9556
197506,   5.6477,   7.7322,   7.4853,   8.9676,   8.1159,   9.7013,   7.3123,   6.8287,   8.4874,   2.8997,   5.7719,   5.2538,   6.6665,   6.0134,   4.7438,   5.2998,   7.8347,   7.6202,  10.7732,   8.1601,   3.4632,   7.1266,   4.8435,   6.7958,   7.4251
197507,  -1.6644,   0.3128,  -1.3643,  -0.6254,  -0.6175,  -3.2564,  -3.3739,  -2.2901,  -3.5340,  -4.0869,  -5.0960,  -3.4615,  -3.4766,  -3.8774,  -5.9723,  -7.2295,  -6.3613,  -4.5822,  -4.2775,  -6.8383,  -8.1397,  -4.0988,  -4.6228,  -5.6996,  -1.5548
197508,  -6.8616,  -6.3681,  -4.6718,  -5.5096,  -7.8212,  -4.6836,  -3.9237,  -5.4049,  -4.0462,  -8.5026,  -3.9907,  -3.3803,  -3.3910,  -4.3250,  -5.6436,  -4.4406,  -3.3179,  -3.1525,  -2.4421,  -0.6946,  -1.9543,  -1.8371,  -1.7407,   2.1471,  -4.4637
197509,  -5.4800,  -2.5821,  -3.3238,  -2.9438,  -3.8033,  -3.2637,  -4.0271,  -3.4798,  -3.2645,  -4.8683,  -5.2772,  -2.8705,  -3.8792,  -4.1590,  -4.0280,  -4.5282,  -3.4243,  -3.3112,  -3.1341,  -4.4543,  -4.6251,  -1.3045,  -2.3983,  -4.2333,  -5.3542
197510,   1.2598,   1.3943,   2.7014,   2.9511,   0.9564,   2.5066,   4.1122,   1.4234,   3.9595,   4.2286,   1.8857,   3.9565,   3.5223,   5.2838,   0.3741,   5.8075,   6.0816,   6.7707,   5.5742,   6.9269,   7.1676,   5.6257,   4.4168,   6.8384,   3.9012
197511,  -0.0929,   2.0161,   2.0224,   2.3678,   3.7457,  -0.1774,   3.2566,   2.0910,   4.2129,   4.1192,   1.9372,   2.9000,   4.6269,   4.1972,   1.1015,   2.9369,   4.2217,   4.1181,   7.0238,   6.0417,   3.2624,   2.1321,   3.2143,   2.9733,   4.6800
197512,  -0.8688,  -1.2234,  -0.9635,  -1.2310,  -1.2897,  -2.6571,  -1.3530,   0.8843,  -0.8227,  -2.2490,  -0.9128,  -0.7501,   0.6957,  -0.3498,   3.0623,  -2.2003,   0.7841,  -0.1906,  -0.4381,  -0.7770,  -2.5988,   0.9063,   0.2316,   0.6359,   5.2476
197601,  15.5658,  16.7482,  21.3562,  23.2166,  26.4124,  13.0483,  16.5630,  16.5218,  21.3213,  26.7531,  16.0183,  15.1399,  16.9621,  18.5245,  22.2819,  12.7862,  13.4154,  16.5545,  18.5546,  22.5965,  11.1469,   9.5119,  13.8837,  17.0293,  15.1633
197602,   9.9239,   7.4970,  10.3517,  12.3228,  16.2163,   7.6142,   6.1527,   7.3282,   8.3766,  11.3041,   4.1101,   3.7541,   5.5048,   7.2142,  13.2638,   0.5666,   3.3838,   4.1839,   4.9004,   3.9373,  -2.3256,   1.4330,  -0.8212,  -0.9958,   9.4385
197603,   3.3897,   2.1417,   2.0960,   0.7828,   1.6605,   1.1920,   0.9056,   0.2040,   1.0783,   2.7147,   1.1160,   0.8227,   1.9800,   1.9946,   1.9401,   0.9115,   2.1516,   1.3160,   1.5639,   6.7991,   3.1395,   3.6794,   2.9869,   3.1422,  -1.0107
197604,  -1.4267,  -0.8777,  -2.7550,  -1.0880,  -1.8823,  -1.0752,  -1.6847,  -0.6775,  -0.8776,  -2.1450,  -1.3118,   0.0516,  -0.6911,  -0.9997,  -0.4912,  -1.5829,  -1.3092,  -0.7286,  -2.2749,  -3.7347,  -2.2721,   0.3536,   1.6005,   0.8333,   1.1439
197605,  -1.7436,  -1.7805,  -1.4596,  -3.6478,  -4.7846,  -0.7599,  -1.8591,  -0.9485,  -2.5600,  -4.3923,  -1.5553,  -1.3554,  -1.6236,  -1.5191,  -3.1009,  -2.3550,  -1.1975,  -1.0428,  -4.2319,   1.2323,  -1.0564,   0.5735,  -0.9535,  -2.0482,   1.3821
197606,   4.1588,   2.2385,   1.9991,   3.3337,   1.8144,   2.5158,   3.2093,   3.3941,   3.5126,   6.0769,   4.2914,   5.2986,   6.5284,   4.6229,   8.1334,   4.2200,   5.2561,   6.9005,   8.3373,   3.9052,   4.3033,   3.9709,   5.6222,   5.8715,   2.9431
197607,  -0.9926,  -1.8859,   0.6973,  -0.2506,   1.1008,  -1.0912,  -0.1750,   2.7529,   0.3045,   1.4970,  -1.5428,  -0.5577,   0.5387,   0.6017,   0.3125,  -1.5946,   0.4472,   0.4287,   1.4712,   1.3865,  -1.6321,   0.1931,   0.2048,  -0.7278,   2.6457
197608,  -4.3111,  -1.6417,  -1.2415,  -1.4377,  -1.5701,  -4.3921,  -1.8901,  -2.4031,  -1.2407,  -1.6026,  -2.6172,  -1.3869,  -0.9416,  -0.1551,  -4.1637,  -2.6813,   0.2574,   1.4763,  -1.0073,   0.4324,  -0.2589,   0.4218,   1.9088,  -0.4837,   1.0591
197609,   2.3340,   1.7187,   1.1699,   2.1270,   1.8706,   4.2120,   4.1480,   2.6875,   3.1909,   2.0602,   3.4374,   2.7869,   2.4989,   2.8564,   0.8465,   2.3178,   2.3143,   2.9770,   3.2403,   1.3082,   1.6288,   4.3952,   3.2952,   3.7034,  -0.6227
197610,  -2.7836,  -1.4901,  -1.6074,  -1.5548,  -2.3308,  -2.8377,  -3.1799,  -2.2127,  -1.4575,  -1.0775,  -3.4194,   0.0226,  -1.5033,  -1.0442,  -3.6704,  -2.2965,  -1.4745,  -1.1082,  -1.4405,  -2.9460,  -2.3766,  -2.4987,  -0.6932,  -3.1544,  -4.0107
197611,   5.6212,   3.4240,   2.0274,   2.2391,   3.1621,   3.0372,   3.4739,   2.6928,   4.1406,   5.1655,   3.7461,   3.4009,   3.1677,   4.3399,   6.9896,   4.5488,   3.1757,   3.3949,   2.7361,   1.6837,  -1.5979,   0.1367,   2.0728,   1.6420,   4.3514
197612,  10.8058,   9.5671,   9.8406,  10.9070,  10.0219,   9.0848,   9.2615,   9.3620,   9.5652,  11.2357,   5.7953,   9.4573,   8.7389,   8.4907,   8.0463,   6.1819,   6.9841,   7.4301,   9.0411,   9.5148,   3.8567,   7.2916,   5.6508,   7.6132,   7.5952
197701,   2.9531,   4.2587,   2.8192,   4.3582,   5.7075,  -0.5284,   2.4315,  -0.0781,   2.1617,   3.2833,  -2.2608,  -0.1750,   1.0295,   0.9404,   0.6332,  -4.5023,  -2.6859,  -2.4785,  -0.6661,   1.6005,  -7.8412,  -3.3359,  -0.9561,  -1.3839,  -0.1505
197702,  -0.4456,  -0.4018,  -0.2057,  -0.3433,   0.3133,  -1.7033,  -1.1860,  -0.2850,  -0.0942,  -1.6307,  -4.1296,  -1.0626,  -2.3708,   0.3792,  -3.4733,  -3.0404,  -1.8446,  -2.0081,  -1.4875,  -2.2099,  -1.2015,  -3.2900,  -0.7173,  -2.4427,  -0.9339
197703,   0.1742,   0.2186,   1.4517,   1.4069,   1.1583,   0.5774,  -0.7029,   1.4283,  -0.2154,  -0.5595,  -0.0501,   1.3834,  -0.3035,  -0.0471,   0.7008,  -1.9828,   0.2567,   0.8766,   0.7150,   4.9323,  -1.6789,  -1.8230,  -1.3181,  -0.6626,   0.2214
